Employee ID,Predicted Band,Confidence (%),Training Needed,Training Topics,Promotion Ready,PIP Required,PIP Goals,Retention Risk,Wellbeing Flag,Recommended Actions,Priority,HR Summary
EMP0176,Low,65.1,False,,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (65.1% confidence). PIP required.Retention risk: Medium.
EMP0177,Low,66.5,True,Role-specific technical skills bootcamp,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (66.5% confidence). Training: Role-specific technical skills bootcamp. PIP required.Retention risk: Medium.
EMP0177,Medium,85.7,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (85.7% confidence). Retention risk: Low.
EMP0177,Medium,66.5,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (66.5% confidence). Retention risk: Low.
EMP0177,Medium,90.1,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (90.1% confidence). Retention risk: Low.
EMP0178,Medium,60.7,True,Collaboration and communication skills training,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Medium,[Medium] Medium performer (60.7% confidence). Training: Collaboration and communication skills training. Retention risk: Low.
EMP0178,Medium,58.8,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (58.8% confidence). Retention risk: Low.
EMP0178,Medium,83.9,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (83.9% confidence). Retention risk: Low.
EMP0178,Medium,54.5,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (54.5% confidence). Retention risk: Low.
EMP0179,Medium,88.8,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (88.8% confidence). Retention risk: Low.
EMP0179,Medium,94.9,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (94.9% confidence). Retention risk: Low.
EMP0179,Medium,97.5,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (97.5% confidence). Retention risk: Low.
EMP0179,Medium,96.8,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (96.8% confidence). Retention risk: Low.
EMP0180,Medium,99.0,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (99.0% confidence). Retention risk: Low.
EMP0180,Medium,97.6,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (97.6% confidence). Retention risk: Low.
EMP0180,Medium,97.3,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (97.3% confidence). Retention risk: Low.
EMP0180,Medium,97.8,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (97.8% confidence). Retention risk: Low.
EMP0181,Medium,87.7,True,Role-specific technical skills bootcamp,False,False,,Low,False,📚 Targeted skills development can unlock High performance in next quarter,Medium,[Medium] Medium performer (87.7% confidence). Training: Role-specific technical skills bootcamp. Retention risk: Low.
EMP0181,Medium,93.3,True,Role-specific technical skills bootcamp,False,False,,Low,False,📚 Targeted skills development can unlock High performance in next quarter,Medium,[Medium] Medium performer (93.3% confidence). Training: Role-specific technical skills bootcamp. Retention risk: Low.
EMP0181,Medium,93.1,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (93.1% confidence). Retention risk: Low.
EMP0181,Medium,86.2,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (86.2% confidence). Retention risk: Low.
EMP0182,Low,75.9,True,Role-specific technical skills bootcamp,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (75.9% confidence). Training: Role-specific technical skills bootcamp. PIP required.Retention risk: Medium.
EMP0182,Medium,50.6,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (50.6% confidence). Retention risk: Low.
EMP0182,Low,59.6,False,,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (59.6% confidence). PIP required.Retention risk: Medium.
EMP0182,Low,83.9,True,Role-specific technical skills bootcamp,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (83.9% confidence). Training: Role-specific technical skills bootcamp. PIP required.Retention risk: Medium.
EMP0183,Medium,85.7,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (85.7% confidence). Retention risk: Low.
EMP0183,Medium,94.8,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (94.8% confidence). Retention risk: Low.
EMP0183,Medium,92.2,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (92.2% confidence). Retention risk: Low.
EMP0183,Medium,93.5,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (93.5% confidence). Retention risk: Low.
EMP0184,Medium,92.6,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (92.6% confidence). Retention risk: Low.
EMP0184,Medium,69.9,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (69.9% confidence). Retention risk: Low.
EMP0184,Medium,62.4,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (62.4% confidence). Retention risk: Low.
EMP0184,Low,64.7,False,,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (64.7% confidence). PIP required.Retention risk: Medium.
EMP0185,Medium,89.7,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (89.7% confidence). Retention risk: Low.
EMP0185,Medium,95.7,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (95.7% confidence). Retention risk: Low.
EMP0185,Medium,90.4,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (90.4% confidence). Retention risk: Low.
EMP0185,Medium,89.0,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (89.0% confidence). Retention risk: Low.
EMP0186,Low,57.2,False,,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (57.2% confidence). PIP required.Retention risk: Medium.
EMP0186,Low,72.6,False,,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (72.6% confidence). PIP required.Retention risk: Medium.
EMP0186,Medium,77.8,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (77.8% confidence). Retention risk: Low.
EMP0186,Medium,62.5,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (62.5% confidence). Retention risk: Low.
EMP0187,Low,95.8,True,Role-specific technical skills bootcamp,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (95.8% confidence). Training: Role-specific technical skills bootcamp. PIP required.Retention risk: Medium.
EMP0187,Low,92.5,True,Role-specific technical skills bootcamp,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (92.5% confidence). Training: Role-specific technical skills bootcamp. PIP required.Retention risk: Medium.
EMP0187,Low,67.6,False,,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (67.6% confidence). PIP required.Retention risk: Medium.
EMP0187,Low,85.0,False,,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (85.0% confidence). PIP required.Retention risk: Medium.
EMP0188,Low,51.1,False,,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (51.1% confidence). PIP required.Retention risk: Medium.
